   0	 512	 256	 768
   1	 513	 257	 769
   2	 514	 258	 770
   3	 515	 259	 771
   4	 516	 260	 772
   5	 517	 261	 773
   6	 518	 262	 774
   7	 519	 263	 775
   8	 520	 264	 776
   9	 521	 265	 777
  10	 522	 266	 778
  11	 523	 267	 779
  12	 524	 268	 780
  13	 525	 269	 781
  14	 526	 270	 782
  15	 527	 271	 783
  16	 528	 272	 784
  17	 529	 273	 785
  18	 530	 274	 786
  19	 531	 275	 787
  20	 532	 276	 788
  21	 533	 277	 789
  22	 534	 278	 790
  23	 535	 279	 791
  24	 536	 280	 792
  25	 537	 281	 793
  26	 538	 282	 794
  27	 539	 283	 795
  28	 540	 284	 796
  29	 541	 285	 797
  30	 542	 286	 798
  31	 543	 287	 799
  32	 544	 288	 800
  33	 545	 289	 801
  34	 546	 290	 802
  35	 547	 291	 803
  36	 548	 292	 804
  37	 549	 293	 805
  38	 550	 294	 806
  39	 551	 295	 807
  40	 552	 296	 808
  41	 553	 297	 809
  42	 554	 298	 810
  43	 555	 299	 811
  44	 556	 300	 812
  45	 557	 301	 813
  46	 558	 302	 814
  47	 559	 303	 815
  48	 560	 304	 816
  49	 561	 305	 817
  50	 562	 306	 818
  51	 563	 307	 819
  52	 564	 308	 820
  53	 565	 309	 821
  54	 566	 310	 822
  55	 567	 311	 823
  56	 568	 312	 824
  57	 569	 313	 825
  58	 570	 314	 826
  59	 571	 315	 827
  60	 572	 316	 828
  61	 573	 317	 829
  62	 574	 318	 830
  63	 575	 319	 831
  64	 576	 320	 832
  65	 577	 321	 833
  66	 578	 322	 834
  67	 579	 323	 835
  68	 580	 324	 836
  69	 581	 325	 837
  70	 582	 326	 838
  71	 583	 327	 839
  72	 584	 328	 840
  73	 585	 329	 841
  74	 586	 330	 842
  75	 587	 331	 843
  76	 588	 332	 844
  77	 589	 333	 845
  78	 590	 334	 846
  79	 591	 335	 847
  80	 592	 336	 848
  81	 593	 337	 849
  82	 594	 338	 850
  83	 595	 339	 851
  84	 596	 340	 852
  85	 597	 341	 853
  86	 598	 342	 854
  87	 599	 343	 855
  88	 600	 344	 856
  89	 601	 345	 857
  90	 602	 346	 858
  91	 603	 347	 859
  92	 604	 348	 860
  93	 605	 349	 861
  94	 606	 350	 862
  95	 607	 351	 863
  96	 608	 352	 864
  97	 609	 353	 865
  98	 610	 354	 866
  99	 611	 355	 867
 100	 612	 356	 868
 101	 613	 357	 869
 102	 614	 358	 870
 103	 615	 359	 871
 104	 616	 360	 872
 105	 617	 361	 873
 106	 618	 362	 874
 107	 619	 363	 875
 108	 620	 364	 876
 109	 621	 365	 877
 110	 622	 366	 878
 111	 623	 367	 879
 112	 624	 368	 880
 113	 625	 369	 881
 114	 626	 370	 882
 115	 627	 371	 883
 116	 628	 372	 884
 117	 629	 373	 885
 118	 630	 374	 886
 119	 631	 375	 887
 120	 632	 376	 888
 121	 633	 377	 889
 122	 634	 378	 890
 123	 635	 379	 891
 124	 636	 380	 892
 125	 637	 381	 893
 126	 638	 382	 894
 127	 639	 383	 895
 128	 640	 384	 896
 129	 641	 385	 897
 130	 642	 386	 898
 131	 643	 387	 899
 132	 644	 388	 900
 133	 645	 389	 901
 134	 646	 390	 902
 135	 647	 391	 903
 136	 648	 392	 904
 137	 649	 393	 905
 138	 650	 394	 906
 139	 651	 395	 907
 140	 652	 396	 908
 141	 653	 397	 909
 142	 654	 398	 910
 143	 655	 399	 911
 144	 656	 400	 912
 145	 657	 401	 913
 146	 658	 402	 914
 147	 659	 403	 915
 148	 660	 404	 916
 149	 661	 405	 917
 150	 662	 406	 918
 151	 663	 407	 919
 152	 664	 408	 920
 153	 665	 409	 921
 154	 666	 410	 922
 155	 667	 411	 923
 156	 668	 412	 924
 157	 669	 413	 925
 158	 670	 414	 926
 159	 671	 415	 927
 160	 672	 416	 928
 161	 673	 417	 929
 162	 674	 418	 930
 163	 675	 419	 931
 164	 676	 420	 932
 165	 677	 421	 933
 166	 678	 422	 934
 167	 679	 423	 935
 168	 680	 424	 936
 169	 681	 425	 937
 170	 682	 426	 938
 171	 683	 427	 939
 172	 684	 428	 940
 173	 685	 429	 941
 174	 686	 430	 942
 175	 687	 431	 943
 176	 688	 432	 944
 177	 689	 433	 945
 178	 690	 434	 946
 179	 691	 435	 947
 180	 692	 436	 948
 181	 693	 437	 949
 182	 694	 438	 950
 183	 695	 439	 951
 184	 696	 440	 952
 185	 697	 441	 953
 186	 698	 442	 954
 187	 699	 443	 955
 188	 700	 444	 956
 189	 701	 445	 957
 190	 702	 446	 958
 191	 703	 447	 959
 192	 704	 448	 960
 193	 705	 449	 961
 194	 706	 450	 962
 195	 707	 451	 963
 196	 708	 452	 964
